sequence_id,signature_ac,start,stop
Q9Y7K2,PS50290,1958,2285
Q9Y7K2,PS00915,1988,2002
Q9Y7K2,PS00916,2125,2145
Q9Y7K2,PS51190,2305,2337
Q76N89,PS50004,182,318
Q76N89,PS50020,829,862
Q76N89,PS01159,835,860
Q76N89,PS50020,1018,1051
Q76N89,PS01159,1024,1049
Q76N89,PS50237,1271,1606
P08879,PS51374,6,142
P08879,PS00469,116,124
Q76PD2,PS50089,81,121
Q76PD2,PS00518,96,105
Q76PD2,PS00028,117,138
Q76PD2,PS00028,173,197
Q76PD2,PS00028,247,268
Q91192,PS51718,31,304
Q91192,PS00410,59,68
Q91192,PS51388,535,621
Q8IUI8,PS50853,181,274
Q91197,PS51718,31,304
Q91197,PS00410,59,68
Q91197,PS51388,537,623
Q9D1E6,PS00845,183,214
Q9D1E6,PS50245,183,225
P93836,PS51819,46,192
P93836,PS51819,223,383
O59722,PS50178,60,119
O59722,PS51455,1590,1916
Q949P2,PS00142,480,489
Q7PLK0,PS50821,291,402
Q7PLK0,PS50822,566,853
P20965,PS50102,11,89
P20965,PS50102,99,175
P20965,PS50102,191,268
P20965,PS50102,294,370
P20965,PS51309,540,617
Q155Q3,PS50021,20,127
Q155Q3,PS50841,600,680
Q155Q3-2,PS50841,389,469
Q39821,PS51718,31,300
Q39821,PS00410,60,69
Q39821,PS51388,518,610
Q8RWD9,PS51228,13,107
Q920R4,PS00213,771,782
Q68J44,PS50054,54,202
Q68J44,PS50056,129,181
Q68J44,PS00383,145,155
O42980,PS50600,13,178
B0YLW8,PS50810,5,107
B0YLW8,PS01344,51,65
Q8LSN3,PS00125,107,112
P38720,PS00461,252,264
Q86AS5,PS00708,584,614
P33280,PS51409,37,358
P33280,PS01053,278,299
Q9D552,PS50096,48,76
Q9D552,PS50096,71,99
Q9D552,PS50096,107,135
Q8RXD9,PS00430,1,40
Q8RXD9,PS51166,13,122
Q8RXD9,PS51166,157,270
Q5T6F0,PS50082,180,220
Q5T6F0,PS50294,180,220
Q5T6F0,PS00678,198,212
Q91X46,PS50010,121,303
Q91X46,PS00741,251,276
Q91X46,PS50003,290,448
Q08954,PS50828,97,173
O94388,PS51205,139,278
P16086,PS50002,967,1026
P16086,PS50222,2323,2358
P16086,PS00018,2336,2348
P16086,PS50222,2366,2401
P16086,PS00018,2379,2391
P16086,PS50222,2404,2439
O76041-2,PS50023,3,63
O76041-2,PS00478,5,39
O76041-2,PS51216,61,95
O76041-2,PS51216,97,131
O76041-2,PS51216,133,159
O76041-2,PS50002,210,270
P50998,PS00485,660,666
Q43187,PS00387,97,103
P50990,PS00750,44,56
P50990,PS00751,65,81
P50990,PS00995,93,101
P50990,PS00141,282,293
Q9SKN2,PS50137,1,70
Q9SKN2,PS50137,87,155
P14136,PS51842,69,377
P14136,PS00226,363,371
Q9XUB2,PS50103,270,299
Q9XUB2,PS50103,314,344
Q9BYJ4,PS50089,15,59
Q9BYJ4,PS00518,30,39
Q9BYJ4,PS50119,92,134
Q9BYJ4,PS50188,283,488
Q5GLZ8,PS50012,1,52
Q5GLZ8,PS00626,39,49
Q5GLZ8,PS50012,53,102
Q5GLZ8,PS50012,103,155
Q5GLZ8,PS00626,142,152
Q5GLZ8,PS50012,156,208
Q5GLZ8,PS50012,209,260
Q5GLZ8,PS00626,247,257
Q5GLZ8,PS50012,261,312
Q5GLZ8,PS50012,314,380
Q5GLZ8,PS50237,730,1057
P28289,PS00435,130,140
P38219,PS51710,21,285
P38219,PS51880,306,389
Q03569,PS50877,424,445
Q9ZNR6,PS51129,33,314
Q9ZNR6,PS01235,226,244
P80895,PS01279,141,156
O74815,PS50011,102,403
O74815,PS00108,227,239
P0DMV9,PS00297,9,16
P0DMV9,PS00329,197,210
P0DMV9,PS01036,334,348
P0DMV8,PS00297,9,16
P0DMV8,PS00329,197,210
P0DMV8,PS01036,334,348
Q08I43,PS50800,20,54
P47122,PS52071,2,262
Q86BW2,PS51257,1,17
Q86V86,PS50011,40,293
Q86V86,PS00107,46,69
Q86V86,PS00108,166,178
Q9EQC9,PS51058,132,173
Q9SVC6,PS51698,6,81
Q62234,PS50835,258,349
Q62234,PS50835,376,478
Q62234,PS50853,492,587
Q62234,PS50853,620,714
Q62234,PS50853,721,814
Q62234,PS50853,918,1016
Q62234,PS50853,1023,1122
Q62234,PS50835,1114,1212
Q62234,PS50835,1340,1426
Q62234,PS50835,1566,1644
Q6IMN8,PS00798,39,56
Q6IMN8,PS00062,143,160
Q8GW31,PS51462,106,234
Q8GW31,PS00893,139,160
P21576,PS51718,26,336
P21576,PS00410,55,64
P21576,PS51388,618,704
Q19Q52,PS51747,4,126
Q19Q52,PS00903,54,92
Q55DH8,PS51402,18,510
Q55DH8,PS00438,58,74
Q55DH8,PS00437,352,360
P08670,PS51842,103,411
P08670,PS00226,397,405
O95396,PS50206,347,458
Q9BVG3,PS50089,11,54
Q9BVG3,PS00518,26,35
Q9BVG3,PS50119,88,128
Q9BVG3,PS50188,277,475
Q9BVG3,PS00290,386,392
Q5DM57,PS50294,12,102
Q5DM57,PS50096,826,855
Q5DM57,PS00139,1319,1330
P39729,PS51710,66,292
P39729,PS00905,118,131
P39729,PS51880,292,368
Q8LFS6,PS50102,18,99
Q8LFS6,PS50102,106,186
Q8LFS6,PS50102,349,427
Q9Y7Z8,PS51456,40,720
Q9Y7Z8,PS51757,778,964
Q9Y7Z8,PS50002,1106,1165
Q09JZ4,PS51450,47,68
Q09JZ4,PS51450,69,90
Q09JZ4,PS51450,91,112
Q09JZ4,PS51450,113,134
Q09JZ4,PS51450,138,159
Q09JZ4,PS51450,163,185
P10383,PS50802,29,150
P10383,PS50304,336,396
Q04489,PS51278,2,211
Q9UTI8,PS01172,63,74
O43066,PS50011,57,326
O43066,PS00108,183,195
Q5JT25,PS51419,25,222
P19158,PS50018,1717,1922
P19158,PS00509,1847,1861
P26696,PS50011,28,316
P26696,PS00107,34,58
P26696,PS01351,62,164
P26696,PS00108,148,160
P53550,PS51462,101,228
P53550,PS00893,134,155
P53221,PS01108,53,70
Q9Y3P9,PS01179,152,267
Q9Y3P9,PS50086,566,752
Q6UWE0,PS51450,82,103
Q6UWE0,PS51450,105,127
Q6UWE0,PS51450,128,149
Q6UWE0,PS51450,151,172
Q6UWE0,PS50105,578,632
Q6UWE0,PS50089,675,710
P57721,PS50084,45,107
P57721,PS50084,129,194
P57721,PS50084,293,357
P0CX55,PS50159,17,146
P0CX55,PS00646,123,136
P0CX50,PS01106,50,67
P0CX52,PS00360,71,89
P0CX53,PS00359,130,144
Q9ZUC2,PS00704,87,94
Q9VL52,PS51195,477,505
Q8CDK2,PS00159,247,256
Q8CDK2,PS52035,359,629
Q12229,PS50033,356,455
C9JR72,PS50097,7,74
Q13310,PS50102,11,89
Q13310,PS50102,99,175
Q13310,PS50102,191,268
Q13310,PS50102,294,370
Q13310,PS51309,551,628
P49445,PS50055,97,349
P49445,PS50056,265,340
P49445,PS00383,288,298
Q8IWZ3,PS50297,204,1379
Q8IWZ3,PS50088,271,303
Q8IWZ3,PS50088,304,336
Q8IWZ3,PS50088,337,369
Q8IWZ3,PS50088,371,403
Q8IWZ3,PS50088,404,436
Q8IWZ3,PS50088,437,469
Q8IWZ3,PS50088,470,502
Q8IWZ3,PS50088,534,566
Q8IWZ3,PS50088,567,599
Q8IWZ3,PS50088,600,632
Q8IWZ3,PS50088,634,666
Q8IWZ3,PS50088,1054,1086
Q8IWZ3,PS50088,1087,1119
Q8IWZ3,PS50088,1121,1153
Q8IWZ3,PS50088,1154,1186
Q8IWZ3,PS50088,1189,1221
Q8IWZ3,PS50088,1223,1255
Q8IWZ3,PS50088,1256,1288
Q8IWZ3,PS50088,1291,1323
Q8IWZ3,PS50088,1324,1356
Q8IWZ3,PS50084,1695,1759
Q5K651,PS50105,14,60
Q3V089,PS50102,792,865
P0CX54,PS00359,130,144
Q9LXX6,PS00659,508,517
O13728,PS50021,8,114
O13728,PS00020,86,110
O13728,PS50021,123,230
Q9XF19,PS50893,13,248
Q9LUL2,PS50011,88,396
Q9LUL2,PS00108,209,221
P0C6G6,PS00214,7,24
P0CX51,PS00360,71,89
P48008,PS51719,49,325
Q9P6I2,PS00759,131,170
Q7Z2X4,PS01179,163,223
Q9HCK5,PS50821,219,338
Q9HCK5,PS50822,509,820
Q5A0M4,PS51722,17,346
Q5A0M4,PS00301,58,73
Q9URY3,PS50086,34,387
Q9URY3,PS00121,289,297
Q9URY1,PS50011,31,279
Q9URY1,PS00107,37,60
Q9URY1,PS00108,144,156
P84183,PS00406,54,64
P84183,PS01132,105,117
P84183,PS00432,357,365
P50526,PS50011,135,409
P50526,PS00107,141,164
P50526,PS00108,263,275
P50527,PS50108,147,160
P50527,PS50011,386,637
P50527,PS00107,392,416
P50527,PS00108,501,513
O74484,PS00101,258,286
Q67Z52,PS50245,181,223
P34808,PS00674,333,352
F4IK01,PS00041,76,115
P62081,PS00948,78,91
Q8LAD0,PS51130,2,220
Q8LAD0,PS01236,40,50
Q96F86,PS52002,1,68
Q96F86,PS51512,192,228
Q96F86,PS51385,283,487
Q9I8X5,PS50089,69,104
Q9I8X5,PS51081,122,182
Q06251,PS00152,4,13
Q06251,PS51411,472,565
Q9D7V1,PS50001,315,407
Q7TNC6,PS50067,450,801
P40483,PS00142,315,324
P40483,PS51752,522,695
Q8L7Y8,PS50067,96,431
Q8L7Y8,PS00411,326,337
P39517,PS51195,46,74
P39517,PS51192,77,247
P39517,PS00039,193,201
P39517,PS51194,257,417
O94536,PS50908,405,504
O94536,PS51192,587,756
O94536,PS00690,698,707
O94536,PS51194,797,968
Q6PGN3,PS50309,72,158
Q6PGN3,PS50309,196,279
Q6PGN3,PS50011,393,650
Q6PGN3,PS00107,399,422
Q6PGN3,PS00108,510,522
Q9ULC4,PS50890,92,171
Q9LZ82,PS50084,34,102
Q9LZ82,PS50084,120,188
Q9LZ82,PS50084,233,300
O54975,PS00491,485,497
O74363,PS51061,525,587
O74363,PS50174,652,695
O54754,PS51085,4,91
O54754,PS00197,43,51
O54754,PS51387,235,420
O54754,PS00559,801,836
Q78P75,PS01239,55,69
Q9CQ07,PS51450,51,72
Q9CQ07,PS51450,74,95
Q9CQ07,PS51450,97,118
Q9CQ07,PS51450,122,144
Q9CQ07,PS51450,145,167
Q1JQ73,PS50102,20,109
Q1JQ73,PS50102,117,197
Q1JQ73,PS50102,255,333
Q07617,PS50293,209,242
Q07617,PS50005,242,275
Q07617,PS50293,242,309
Q07617,PS50005,276,309
Q07617,PS50005,445,478
Q07617,PS50293,452,554
Q07617,PS50005,487,520
Q07617,PS50005,521,554
Q07617,PS50005,623,656
Q07617,PS50293,623,724
Q07617,PS50005,657,690
Q07617,PS50005,691,724
Q9US60,PS50067,3,325
Q9US60,PS00411,224,235
Q9UL18,PS50821,227,346
Q9UL18,PS50822,515,816
P26263,PS00187,427,446
Q5QE80,PS51085,8,95
Q5QE80,PS00197,47,55
Q5QE80,PS51387,236,421
Q9C099,PS51450,44,65
Q9C099,PS51450,66,87
Q9C099,PS51450,88,109
Q9C099,PS51450,110,131
Q9C099,PS51450,136,157
O94441,PS50005,460,493
O94441,PS50293,460,527
O94441,PS50005,494,527
O94441,PS50005,705,738
O94441,PS50293,705,772
O94441,PS50005,739,772
O94441,PS50005,814,847
O94441,PS50293,814,847
P50942,PS50275,167,507
P50942,PS52082,586,888
Q08726,PS52071,1,265
Q8CA72,PS50097,30,99
Q9NNW5,PS50082,205,238
Q9NNW5,PS50294,205,335
Q9NNW5,PS00678,932,946
Q06673,PS00012,136,151
P78371,PS00750,40,52
P78371,PS00751,63,79
P78371,PS00995,91,99
P78371,PS00107,95,120
Q09855,PS50181,70,116
Q09855,PS50082,217,256
Q09855,PS50294,217,506
Q09855,PS00678,234,248
Q09855,PS50082,257,298
Q09855,PS50082,299,338
Q09855,PS50082,343,384
Q09855,PS00678,362,376
Q09855,PS50082,385,424
Q09855,PS50082,425,464
Q09855,PS00678,442,456
Q8VCK3,PS00227,142,148
Q6W3C0,PS00018,267,279
Q6W3C0,PS00164,343,356
Q5SW45,PS51381,314,442
Q7TNR9,PS50002,1,46
Q7TNR9,PS50010,78,262
Q7TNR9,PS00741,210,235
Q7TNR9,PS50003,293,400
Q8IRY7,PS50208,257,387
Q8IRY7,PS01122,377,388
Q8IRY7,PS50207,414,492
Q9VNP5,PS51195,54,82
Q9VNP5,PS51192,87,263
Q9VNP5,PS00626,88,98
P53949,PS50054,10,160
Q9NZJ4,PS50053,30,67
Q9NZJ4,PS50076,4306,4393
Q9NZJ4,PS50910,4451,4567
D2XV59,PS51722,158,389
Q4V7Y7,PS50082,16,58
Q4V7Y7,PS50294,16,253
Q4V7Y7,PS50082,59,100
Q4V7Y7,PS50082,101,142
Q4V7Y7,PS00678,120,134
Q4V7Y7,PS50082,143,184
Q4V7Y7,PS00678,162,176
Q4V7Y7,PS50082,185,219
Q4V7Y7,PS00678,204,218
Q9NFU0,PS51641,1,49
Q9NFU0,PS51641,65,117
Q9NFU0,PS50084,221,282
Q9NFU0,PS50084,284,321
O76337,PS01179,59,203
P18091,PS50021,34,138
P18091,PS00019,36,45
P18091,PS00020,110,134
P18091,PS50021,147,253
P18091,PS50222,778,813
P18091,PS00018,791,803
P18091,PS50222,819,854
Q8C142,PS01179,44,169
Q940X9,PS50961,272,361
A3AZ88,PS00022,64,75
O15033,PS50194,52,158
O15033,PS00626,179,189
O15033,PS50237,483,823
Q9NJE9,PS51450,45,66
Q9NJE9,PS51450,67,88
Q9NJE9,PS51450,89,110
Q9NJE9,PS51450,114,135
Q9FE46,PS50404,1,82
Q9FE46,PS50405,89,214
P10155,PS50988,16,369
Q10179,PS50862,184,520
P46086,PS00627,140,151
P81274,PS50005,62,95
P81274,PS50293,62,135
P81274,PS50005,102,135
P81274,PS50005,202,235
P81274,PS50293,202,355
P81274,PS50005,242,275
P81274,PS50005,282,315
P81274,PS50005,322,355
P81274,PS50877,489,511
P81274,PS50877,544,566
P81274,PS50877,594,616
P81274,PS50877,628,650
O60058,PS00674,416,434
O60058,PS00674,683,701
Q9VCU7,PS50304,366,427
Q1ENB6,PS00794,98,109
Q1ENB6,PS50972,202,470
Q1ENB6,PS00792,204,219
Q1ENB6,PS00793,238,251
Q9SJ20,PS51161,1,92
Q9SJ20,PS00089,600,622
Q62688,PS50003,114,224
Q62688,PS50007,399,543
Q62688,PS50008,586,702
Q62688,PS50004,702,831
Q12221,PS50102,316,402
Q12221,PS50303,511,872
Q12221,PS50302,574,611
Q12221,PS50302,612,647
Q12221,PS50302,649,687
Q12221,PS50302,722,758
Q12221,PS50302,760,800
Q04067,PS50102,191,270
F4HZB2,PS51783,2760,2927
F4HZB2,PS50197,2952,3244
F4HZB2,PS50294,3326,3417
F4HZB2,PS50082,3376,3417
F4HZB2,PS00678,3395,3409
P0CX43,PS01199,117,136
A0A8M2,PS52002,1,81
A0A8M2,PS51512,288,324
A0A8M2,PS51513,363,379
A0A8M2,PS51536,382,402
P0CX47,PS00056,120,132
P0CX45,PS00467,197,208
P0CX44,PS01199,117,136
P0CX48,PS00056,120,132
O80438,PS51186,16,164
P10081,PS51195,22,50
P10081,PS51192,53,222
P10081,PS00039,168,176
P10081,PS51194,233,394
Q96JN8,PS51065,41,207
Q96JN8,PS51065,317,484
Q96JN8,PS51065,520,686
Q96JN8,PS51065,716,884
Q96JN8,PS51065,913,1086
Q96JN8,PS51065,1131,1294
O14965,PS50011,133,383
O14965,PS00107,139,162
O14965,PS00108,252,264
Q02748,PS51195,30,58
Q02748,PS51192,61,231
Q02748,PS00039,177,185
Q02748,PS51194,242,403
P89886,PS50890,90,172
Q8WQ99,PS50011,28,298
Q8WQ99,PS00107,34,57
Q8WQ99,PS00108,143,155
Q5SGK3,PS51085,9,96
Q5SGK3,PS00197,48,56
Q5SGK3,PS51387,238,423
O75011,PS50011,10,264
O75011,PS00107,16,39
O75011,PS00108,129,141
O13426,PS00096,241,257
P98081,PS01179,46,197
Q3UND0,PS50003,116,219
Q3UND0,PS50002,296,357
F4I3Z5,PS50293,1,222
F4I3Z5,PS50005,121,154
F4I3Z5,PS50005,155,188
F4I3Z5,PS50005,189,222
F4I3Z5,PS50005,412,445
F4I3Z5,PS50293,412,479
F4I3Z5,PS50005,446,479
Q10199,PS51741,16,269
Q10199,PS50002,607,670
Q94FN2,PS50077,447,485
P11441,PS50053,1,72
P11441,PS00299,27,52
P36059,PS51383,11,335
P36059,PS01049,115,125
P36059,PS01050,246,256
P36505,PS50813,197,396
P36505,PS50046,216,385
P36505,PS00245,316,325
P36505,PS50112,610,681
P36505,PS00678,625,639
P36505,PS50112,744,796
P36505,PS50109,895,1115
O15539-2,PS50132,1,72
Q8WXX0,PS50222,2240,2275
Q8WXX0,PS00018,2253,2265
Q8WXX0,PS00061,3440,3468
Q9P6J6,PS00775,211,228
Q9P6J6,PS51820,397,556
O60303,PS00256,1213,1220
Q94K05,PS00750,44,56
Q94K05,PS00751,65,81
Q8K2Y9,PS01179,67,223
Q86WH2,PS50200,79,187
Q86WH2,PS50951,187,234
Q9UBP9,PS01179,27,155
Q9UBP9,PS00687,153,160
P21550,PS00164,340,353
Q9VVI3,PS50004,52,175
Q9VVI3,PS50020,246,279
Q9VVI3,PS01159,252,277
Q9VVI3,PS50020,529,562
Q9VVI3,PS01159,535,560
Q9VVI3,PS50020,580,613
Q9VVI3,PS01159,586,611
Q9VVI3,PS50237,672,1006
Q9VVI2,PS52002,1,71
Q9VVI2,PS51512,333,369
Q9VVI2,PS51385,430,658
Q8NHQ1,PS50005,483,516
Q8NHQ1,PS50293,483,516
B6VQA1,PS50888,156,208
Q9LTT8,PS50082,233,275
Q9LTT8,PS50294,233,275
Q9LTT8,PS50082,352,394
Q9LTT8,PS50294,352,394
O76922,PS50821,281,390
O76922,PS50822,555,852
Q9UT28,PS51560,1,253
Q96L34,PS50011,59,310
Q96L34,PS00107,65,88
Q96L34,PS00108,177,189
Q96L34,PS50030,324,368
Q96L34,PS50032,703,752
P41888,PS51462,136,276
P0C2H9,PS01144,49,63
P40494,PS50011,22,298
P40494,PS00435,140,150
P40494,PS00108,154,166
P0C2H7,PS01107,125,136
P0C2H6,PS01107,125,136
Q4VRV8,PS51371,102,163
Q4VRV8,PS51371,165,221
Q4VRV8,PS00487,305,317
O94525,PS00389,691,710
P38697,PS51371,121,183
P38697,PS51371,184,240
P38697,PS00487,325,337
P38690,PS00902,210,227
P38690,PS50890,315,406
Q9SU29,PS50053,95,171
Q9SU29,PS00615,272,296
Q9SU29,PS50237,532,871
Q06409,PS51651,1410,1824
Q06698,PS50030,365,406
Q06698,PS50908,430,531
Q06698,PS51192,614,782
Q06698,PS51194,845,1020
Q06698,PS00924,1085,1095
Q56Y85,PS01202,207,223
Q9Z2R9,PS50011,167,580
Q9Z2R9,PS00107,173,197
Q9Z2R9,PS00108,436,448
Q9LZ98,PS50893,14,257
Q33DV3,PS00375,335,378
P29762,PS00214,6,23
P48009,PS51719,25,298
Q12447,PS51186,12,179
Q679P3,PS50106,9,85
Q679P3,PS50023,239,297
Q679P3,PS50023,298,357
Q679P3,PS00478,300,333
Q679P3,PS50023,358,416
Q679P3,PS00478,359,394
Q86XJ1,PS50021,48,168
Q86XJ1,PS51460,208,281
P06787,PS50222,8,43
P06787,PS00018,21,33
P06787,PS50222,44,79
P06787,PS00018,57,69
P06787,PS50222,81,116
P06787,PS00018,94,106
Q08732,PS50011,215,722
Q08732,PS00107,221,250
Q08732,PS00108,336,348
O74875,PS50255,69,145
O42943,PS50893,76,325
O42943,PS00211,221,235
O42943,PS50893,388,609
Q9UTR5,PS50010,447,634
Q9UTR5,PS50219,825,1120
O59731,PS50076,9,75
O59731,PS00636,52,71
Q9JKB1,PS52048,5,229
Q9JKB1,PS00140,89,105
P38314,PS51371,114,175
P38314,PS51371,198,256
P38314,PS51371,283,342
P38314,PS51371,443,512
O88751,PS50222,153,188
O88751,PS00018,166,178
O88751,PS50222,207,224
O88751,PS50222,230,265
O88751,PS00018,243,255
O88751,PS50222,267,298
O88751,PS00018,280,292
A1Y9I9,PS51682,42,255
P29508,PS00284,363,373
Q9LYG3,PS00331,300,316
Q9LYG3,PS00599,458,467
Q09510,PS50222,27,62
Q09510,PS00018,40,52
Q09510,PS50222,98,133
Q09510,PS50222,134,168
P47147,PS51339,155,637
P47147,PS00383,395,405
Q9V877,PS50067,87,479
Q9V877,PS00411,374,385
F4IIS5,PS50067,50,392
F4IIS5,PS00411,292,303
O75828,PS00061,181,209
Q9WV89,PS50106,19,93
Q9WV89,PS50020,500,533
Q9WV89,PS01159,506,531
Q5BGR2,PS50211,81,613
O23304,PS50011,15,293
O23304,PS00107,21,45
Q8WYK0,PS51770,5,117
Q8WYK0,PS51770,179,294
Q8WYK0,PS50848,367,512
Q9DCB4,PS51061,163,226
Q9DCB4,PS51673,227,298
O94282,PS01263,26,63
Q9C8E6,PS51840,131,284
Q6TEM9,PS50057,1,279
Q6TEM9,PS50089,384,419
Q12173,PS50158,267,281
Q07825,PS00491,621,633
Q54KF1,PS51232,20,388
Q54KF1,PS51444,601,998
P25853,PS00506,96,104
P25853,PS00679,185,195
Q91ZP9,PS50222,63,98
Q91ZP9,PS00018,76,88
Q91ZP9,PS50222,99,132
Q91ZP9,PS00018,110,122
Q91ZP9,PS51725,289,377
P53844,PS50191,139,297
Q54QT7,PS50222,6,41
Q54QT7,PS00018,19,31
Q54QT7,PS50222,57,80
Q54QT7,PS50222,89,124
Q54QT7,PS00018,102,114
Q54QT7,PS50222,130,159
Q54QT7,PS00018,137,149
Q9Y7X7,PS50913,216,264
P53849,PS50158,6,19
P53849,PS50158,25,38
P53849,PS50158,49,62
P53849,PS50158,66,82
P53849,PS50158,94,107
P53849,PS50158,117,133
P53849,PS50158,137,152
Q05193,PS51718,28,294
Q05193,PS00410,57,66
Q05193,PS50003,519,625
Q05193,PS51388,659,750
A2AG06,PS00012,163,178
F4I460,PS51844,8,57
F4I460,PS51456,62,732
F4I460,PS50096,758,787
F4I460,PS50096,783,810
F4I460,PS50096,808,835
F4I460,PS50096,831,860
F4I460,PS50096,854,883
F4I460,PS51126,1146,1447
Q99MZ8,PS50023,3,63
Q99MZ8,PS00478,5,39
Q99MZ8,PS51216,61,95
Q99MZ8,PS51216,97,131
Q99MZ8,PS50002,204,263
P53965,PS50054,121,271
P53965,PS00383,212,222
Q9Y4H4,PS50877,62,84
Q9Y4H4,PS50877,132,155
O14040,PS01175,754,778
Q9TW45,PS50011,170,421
Q9TW45,PS00107,176,199
Q9TW45,PS00108,288,300
Q9TW45,PS50030,440,482
Q9TW45,PS50032,1143,1192
O65570,PS51089,909,974
O43548,PS00547,276,293
Q9UBK8-2,PS50902,4,147
Q9UBK8-2,PS51384,271,533
Q9UBK8-3,PS50902,4,58
Q8K394,PS50003,142,252
Q8K394,PS50007,427,571
Q8K394,PS50008,619,735
Q8K394,PS50004,735,864
O22558,PS51671,174,249
O22558,PS50011,286,539
O22558,PS00108,403,415
O64682,PS50011,75,394
O64682,PS00108,201,213
P32324,PS51722,17,346
P32324,PS00301,58,73
Q02979,PS51382,1,213
Q02979,PS50297,427,625
Q02979,PS50088,538,570
Q02979,PS50088,572,604
Q02979,PS51704,872,1217
Q02979,PS50007,892,926
P41842,PS50005,389,422
P41842,PS50293,416,586
P41842,PS50005,451,484
P41842,PS50005,485,518
P41842,PS50005,519,552
P41842,PS50005,553,586
P41842,PS00226,573,581
Q02753,PS01171,37,62
Q9JI91,PS50021,38,142
Q9JI91,PS00019,40,49
Q9JI91,PS00020,114,138
Q9JI91,PS50021,151,257
Q9JI91,PS50222,753,788
Q9JI91,PS50222,789,824
Q76LL6,PS51232,18,405
Q76LL6,PS51444,1039,1435
Q76LL6,PS51231,1515,1547
Q8CDG1,PS50821,387,500
Q8CDG1,PS50822,666,957
P85968,PS00461,254,266
Q5SW96,PS01179,48,170
Q4P9P9,PS50896,19,51
Q4P9P9,PS50082,118,159
Q4P9P9,PS50294,118,395
Q4P9P9,PS50082,160,195
Q4P9P9,PS00678,179,193
Q4P9P9,PS50082,203,244
Q4P9P9,PS00678,222,236
Q4P9P9,PS50082,245,286
Q4P9P9,PS00678,264,278
Q4P9P9,PS50082,328,353
Q4P9P9,PS00678,331,345
Q4P9P9,PS50082,354,395
Q4P9P9,PS00678,373,387
O75005,PS00178,139,150
O75005,PS00041,780,824
Q9ULL8,PS50106,10,92
Q9ULL8,PS51307,1208,1487
Q9MA55,PS51228,12,106
Q9P6K0,PS50961,319,408
Q8BL48,PS50103,84,113
Q8BL48,PS50103,124,154
Q8BL48,PS50103,215,241
Q8BL48,PS50103,251,285
Q8BL48,PS50103,293,321
Q6AY43,PS00036,144,159
Q6Q6R3,PS50023,3,64
Q6Q6R3,PS00478,5,39
Q6Q6R3,PS50023,122,182
P10986,PS00406,54,64
P10986,PS01132,105,117
P10986,PS00432,357,365
Q10235,PS50053,4,81
Q10235,PS00845,172,205
Q10235,PS50245,174,216
Q8NEX9,PS00061,159,187
Q920M2,PS50089,20,66
Q920M2,PS00518,35,44
Q920M2,PS50188,142,352
P05745,PS01190,52,62
Q99JY3,PS51720,28,219
P41252,PS00178,48,59
A6BLY7,PS51842,84,399
Q06278,PS51085,5,92
Q06278,PS00197,44,52
Q06278,PS51387,236,421
Q06278,PS00559,806,841
P34220,PS01090,222,232
P34220,PS01091,313,329
Q9NR46,PS51021,24,287
Q9NR46,PS50002,335,395
Q06504,PS51186,2,172
A6H687,PS50250,229,397
O94513,PS50250,245,423
O94513,PS00036,282,295
P50946,PS50054,72,230
O94518,PS50294,239,330
O94518,PS00678,259,273
O94518,PS50082,287,321
Q924M7,PS00965,129,137
Q924M7,PS00966,276,301
Q96KP4,PS00759,130,169
O59838,PS01036,340,354
O70305,PS52002,237,314
Q8IUD6,PS50089,21,63
Q8IUD6,PS00518,36,45
Q8IUD6,PS50188,241,432
P38689,PS00114,131,146
Q86YV0,PS50004,284,404
Q86YV0,PS50018,474,682
Q86YV0,PS00509,606,620
Q12453,PS00599,684,693
O01775,PS50011,4,267
O01775,PS00107,10,35
O01775,PS00108,133,145
Q9NQR4,PS50263,4,248
Q12690,PS01104,70,84
Q1PSW8,PS50089,12,94
Q1PSW8,PS00518,60,69
Q1PSW8,PS50119,260,301
Q1PSW8,PS50194,466,567
Q1PSW8,PS51125,580,623
Q1PSW8,PS51125,627,670
Q1PSW8,PS51125,674,717
Q1PSW8,PS51125,721,764
Q1PSW8,PS51125,768,811
Q1PSW8,PS51125,815,855
Q9NP86,PS50222,28,63
Q9NP86,PS00018,41,53
Q9NP86,PS50222,82,99
Q9NP86,PS50222,105,140
Q9NP86,PS00018,118,130
Q9NP86,PS50222,142,173
Q9NP86,PS00018,155,167
Q9YGX5,PS50102,304,401
P52304,PS50011,25,277
P52304,PS00108,144,156
P52304,PS50078,391,469
P52304,PS50078,491,572
G5ECQ3,PS50011,47,317
G5ECQ3,PS00108,174,186
Q9C0B0,PS50103,84,113
Q9C0B0,PS50103,124,154
Q9C0B0,PS50103,215,241
Q9C0B0,PS50103,251,285
Q9C0B0,PS50103,293,321
Q11002,PS50222,1,14
Q11002,PS50203,88,387
Q11002,PS00139,137,148
Q11002,PS50222,595,614
Q11002,PS50222,699,734
Q11002,PS00018,712,724
Q11002,PS50222,735,764
Q11002,PS50222,780,799
O01510,PS51189,1053,1535
O01510,PS50290,1754,2099
O01510,PS51190,2290,2322
Q8MXI4,PS50011,49,350
Q8MXI4,PS00107,55,79
Q8MXI4,PS01351,84,187
P83780,PS51463,10,548
P83780,PS00765,272,285
P83780,PS00174,498,515
P18963,PS50018,1725,1930
P18963,PS00509,1855,1869
P53145,PS51721,188,394
P53924,PS50006,295,358
P53924,PS50089,433,477
